median_income,housing_median_age,total_rooms,total_bedrooms,population,households,rooms_per_household,population_per_household,bedrooms_per_household,ocean_proximity_INLAND,ocean_proximity_ISLAND,ocean_proximity_NEAR BAY,ocean_proximity_NEAR OCEAN,median_house_value
4.6315,16.0,5819.0,986.0,2306.0,914.0,6.366520787746171,2.5229759299781183,1.0787746170678336,0.0,0.0,0.0,0.0,277500.0
3.725,21.0,1872.0,302.0,870.0,301.0,6.219269102990033,2.8903654485049834,1.0033222591362125,1.0,0.0,0.0,0.0,84700.0
4.3472,52.0,2797.0,685.0,1156.0,651.0,4.296466973886329,1.7757296466973886,1.0522273425499231,0.0,0.0,1.0,0.0,500001.0
5.6885,17.0,4526.0,717.0,2088.0,655.0,6.909923664122138,3.187786259541985,1.0946564885496184,0.0,0.0,0.0,1.0,268200.0
4.2054,10.0,3657.0,695.0,2079.0,663.0,5.515837104072398,3.1357466063348416,1.048265460030166,1.0,0.0,0.0,0.0,159900.0
2.0156,47.0,771.0,224.0,637.0,212.0,3.6367924528301887,3.0047169811320753,1.0566037735849056,0.0,0.0,0.0,1.0,90300.0
4.7287,46.0,3052.0,587.0,1373.0,590.0,5.172881355932203,2.3271186440677964,0.9949152542372881,0.0,0.0,0.0,0.0,340000.0
1.7772,45.0,1786.0,526.0,1475.0,460.0,3.882608695652174,3.2065217391304346,1.1434782608695653,0.0,0.0,1.0,0.0,97500.0
2.9028,11.0,2127.0,581.0,1989.0,530.0,4.013207547169811,3.7528301886792454,1.0962264150943397,0.0,0.0,0.0,0.0,174100.0
0.9393,17.0,3425.0,827.0,2469.0,758.0,4.518469656992084,3.257255936675462,1.0910290237467017,1.0,0.0,0.0,0.0,88900.0
4.1417,38.0,1754.0,382.0,928.0,354.0,4.954802259887006,2.621468926553672,1.07909604519774,0.0,0.0,1.0,0.0,270800.0
6.5799,26.0,1097.0,167.0,701.0,188.0,5.835106382978723,3.728723404255319,0.8882978723404256,0.0,0.0,0.0,0.0,196600.0
3.1964,18.0,1302.0,424.0,320.0,133.0,9.789473684210526,2.406015037593985,3.18796992481203,1.0,0.0,0.0,0.0,80000.0
8.2737,7.0,4139.0,544.0,1843.0,562.0,7.364768683274021,3.2793594306049823,0.9679715302491103,1.0,0.0,0.0,0.0,193500.0
3.23,11.0,8997.0,1698.0,1825.0,756.0,11.90079365079365,2.414021164021164,2.246031746031746,0.0,0.0,0.0,0.0,154300.0
4.25,40.0,1840.0,358.0,1218.0,347.0,5.302593659942363,3.510086455331412,1.031700288184438,0.0,0.0,0.0,0.0,177900.0
4.2321,9.0,5455.0,882.0,3015.0,858.0,6.357808857808858,3.513986013986014,1.027972027972028,1.0,0.0,0.0,0.0,162800.0
2.5401,32.0,3366.0,676.0,1916.0,697.0,4.829268292682927,2.7489239598278337,0.96987087517934,1.0,0.0,0.0,0.0,125400.0
2.95,35.0,1958.0,484.0,1146.0,448.0,4.370535714285714,2.5580357142857144,1.0803571428571428,0.0,0.0,1.0,0.0,148900.0
1.6389,29.0,1157.0,297.0,2027.0,253.0,4.573122529644269,8.011857707509881,1.173913043478261,1.0,0.0,0.0,0.0,155000.0
5.5871,52.0,2756.0,542.0,971.0,510.0,5.403921568627451,1.9039215686274509,1.0627450980392157,0.0,0.0,0.0,0.0,500001.0
2.5521,21.0,2467.0,520.0,1721.0,515.0,4.790291262135923,3.341747572815534,1.0097087378640777,1.0,0.0,0.0,0.0,65600.0
2.1974,51.0,1262.0,309.0,608.0,298.0,4.23489932885906,2.040268456375839,1.0369127516778522,0.0,0.0,1.0,0.0,139300.0
5.0,18.0,5505.0,1005.0,2641.0,971.0,5.66941297631308,2.7198764160659112,1.035015447991761,0.0,0.0,0.0,0.0,269700.0
3.6429,42.0,2723.0,579.0,1419.0,519.0,5.246628131021194,2.7341040462427744,1.115606936416185,0.0,0.0,1.0,0.0,328400.0
3.2426,50.0,2989.0,832.0,1345.0,775.0,3.8567741935483872,1.735483870967742,1.0735483870967741,0.0,0.0,0.0,0.0,442900.0
5.0222,37.0,1550.0,238.0,805.0,250.0,6.2,3.22,0.952,0.0,0.0,1.0,0.0,500001.0
1.4617,25.0,1995.0,637.0,743.0,597.0,3.341708542713568,1.2445561139028476,1.067001675041876,0.0,0.0,0.0,0.0,46900.0
7.9794,28.0,3085.0,499.0,1176.0,480.0,6.427083333333333,2.45,1.0395833333333333,0.0,0.0,0.0,0.0,426100.0
0.9304,24.0,873.0,320.0,529.0,308.0,2.8344155844155843,1.7175324675324675,1.0389610389610389,0.0,0.0,0.0,0.0,151600.0
2.4367,15.0,3927.0,1018.0,2204.0,977.0,4.019447287615148,2.255885363357216,1.0419651995905834,0.0,0.0,0.0,0.0,111400.0
4.0119,26.0,712.0,140.0,293.0,100.0,7.12,2.93,1.4,1.0,0.0,0.0,0.0,119400.0
9.2298,25.0,4111.0,538.0,1585.0,568.0,7.237676056338028,2.790492957746479,0.9471830985915493,0.0,0.0,0.0,0.0,500001.0
3.0967,35.0,1403.0,338.0,1415.0,367.0,3.8228882833787465,3.8555858310626703,0.9209809264305178,0.0,0.0,0.0,0.0,144000.0
3.1364,25.0,2616.0,547.0,581.0,343.0,7.626822157434402,1.6938775510204083,1.5947521865889214,1.0,0.0,0.0,0.0,301600.0
2.9286,51.0,1076.0,206.0,495.0,201.0,5.353233830845771,2.462686567164179,1.0248756218905473,0.0,0.0,0.0,1.0,258300.0
3.2431,14.0,5919.0,1278.0,265.0,112.0,52.848214285714285,2.3660714285714284,11.410714285714286,1.0,0.0,0.0,0.0,221400.0
5.4834,26.0,3204.0,477.0,1411.0,484.0,6.619834710743802,2.915289256198347,0.9855371900826446,0.0,0.0,1.0,0.0,295200.0
13.1867,34.0,1575.0,183.0,511.0,180.0,8.75,2.838888888888889,1.0166666666666666,0.0,0.0,1.0,0.0,500001.0
2.5399,26.0,5032.0,1229.0,3086.0,1183.0,4.253592561284869,2.6086221470836857,1.0388841927303465,1.0,0.0,0.0,0.0,94800.0
3.4338,34.0,1411.0,292.0,1040.0,299.0,4.719063545150502,3.4782608695652173,0.9765886287625418,0.0,0.0,0.0,0.0,195200.0
6.126,7.0,4458.0,731.0,1731.0,704.0,6.332386363636363,2.4588068181818183,1.0383522727272727,0.0,0.0,0.0,0.0,285600.0
4.8304,38.0,4888.0,1126.0,1698.0,937.0,5.216648879402348,1.8121664887940234,1.2017075773745998,0.0,0.0,0.0,0.0,500001.0
2.9844,31.0,3117.0,616.0,1606.0,588.0,5.301020408163265,2.7312925170068025,1.0476190476190477,1.0,0.0,0.0,0.0,127900.0
3.0625,33.0,2464.0,627.0,2932.0,568.0,4.338028169014085,5.161971830985915,1.1038732394366197,0.0,0.0,0.0,0.0,165800.0
4.4821,38.0,1607.0,337.0,1130.0,334.0,4.811377245508982,3.3832335329341316,1.0089820359281436,0.0,0.0,0.0,0.0,190700.0
3.2813,47.0,1728.0,398.0,1178.0,315.0,5.485714285714286,3.7396825396825397,1.2634920634920634,0.0,0.0,1.0,0.0,229600.0
3.6275,23.0,4535.0,955.0,3881.0,930.0,4.876344086021505,4.173118279569892,1.0268817204301075,0.0,0.0,0.0,0.0,154100.0
2.9405,52.0,3774.0,744.0,1461.0,679.0,5.5581737849779085,2.1516936671575846,1.0957290132547866,0.0,0.0,1.0,0.0,289500.0
4.3523,42.0,1576.0,313.0,697.0,282.0,5.588652482269503,2.471631205673759,1.1099290780141844,0.0,0.0,0.0,0.0,283600.0
3.2216,34.0,4183.0,430.0,1891.0,669.0,6.252615844544096,2.82660687593423,1.048689138576779,0.0,0.0,0.0,1.0,98100.0
3.4838,30.0,1189.0,255.0,446.0,165.0,7.206060606060606,2.703030303030303,1.5454545454545454,1.0,0.0,0.0,0.0,112500.0
4.221,11.0,5817.0,878.0,2538.0,876.0,6.640410958904109,2.8972602739726026,1.0022831050228311,0.0,0.0,0.0,0.0,227100.0
1.4167,20.0,427.0,118.0,402.0,105.0,4.066666666666666,3.8285714285714287,1.1238095238095238,0.0,0.0,0.0,0.0,137500.0
4.6808,24.0,4496.0,877.0,1928.0,855.0,5.258479532163743,2.254970760233918,1.0257309941520467,0.0,0.0,0.0,0.0,245500.0
2.53,45.0,934.0,228.0,893.0,192.0,4.864583333333333,4.651041666666667,1.1875,0.0,0.0,0.0,0.0,140300.0
5.5218,15.0,2576.0,418.0,1657.0,410.0,6.282926829268293,4.041463414634146,1.0195121951219512,0.0,0.0,1.0,0.0,254400.0
3.5357,26.0,1617.0,279.0,2745.0,250.0,6.468,10.98,1.116,0.0,0.0,0.0,1.0,67500.0
4.3125,21.0,2845.0,552.0,599.0,250.0,11.38,2.396,2.208,0.0,0.0,0.0,1.0,495800.0
4.0515,26.0,3699.0,671.0,2388.0,699.0,5.291845493562231,3.4163090128755367,0.9599427753934192,0.0,0.0,1.0,0.0,121900.0
2.625,20.0,120.0,27.0,55.0,19.0,6.315789473684211,2.8947368421052633,1.4210526315789473,0.0,0.0,1.0,0.0,187500.0
2.6312,28.0,1576.0,400.0,891.0,378.0,4.169312169312169,2.357142857142857,1.0582010582010581,0.0,0.0,0.0,0.0,171300.0
3.675,43.0,1700.0,380.0,930.0,349.0,4.871060171919771,2.664756446991404,1.0888252148997135,0.0,0.0,0.0,0.0,213100.0
3.2614,19.0,3518.0,658.0,2091.0,610.0,5.767213114754099,3.4278688524590164,1.0786885245901638,0.0,0.0,0.0,0.0,168800.0
3.0691,16.0,3631.0,974.0,2585.0,923.0,3.933911159263272,2.800650054171181,1.0552546045503792,0.0,0.0,0.0,0.0,130400.0
2.0706,46.0,3015.0,795.0,2300.0,725.0,4.158620689655172,3.1724137931034484,1.096551724137931,0.0,0.0,0.0,0.0,268500.0
3.0217,9.0,6333.0,1355.0,3265.0,1265.0,5.006324110671937,2.58102766798419,1.0711462450592886,1.0,0.0,0.0,0.0,160900.0
3.6023,33.0,2054.0,373.0,1067.0,358.0,5.737430167597766,2.9804469273743015,1.041899441340782,0.0,0.0,0.0,1.0,128300.0
2.4556,16.0,2037.0,464.0,1267.0,451.0,4.516629711751663,2.809312638580931,1.0288248337028825,1.0,0.0,0.0,0.0,97100.0
7.521,19.0,3303.0,584.0,1329.0,569.0,5.804920913884007,2.335676625659051,1.0263620386643233,0.0,0.0,0.0,0.0,340400.0
2.1496,16.0,3552.0,704.0,1801.0,658.0,5.398176291793313,2.737082066869301,1.0699088145896656,1.0,0.0,0.0,0.0,97700.0
1.9265,29.0,1290.0,263.0,323.0,113.0,11.415929203539823,2.8584070796460175,2.327433628318584,1.0,0.0,0.0,0.0,103300.0
3.6429,26.0,2101.0,390.0,2171.0,360.0,5.836111111111111,6.030555555555556,1.0833333333333333,1.0,0.0,0.0,0.0,159700.0
3.5845,17.0,2287.0,497.0,1240.0,493.0,4.63894523326572,2.5152129817444218,1.0081135902636917,0.0,0.0,0.0,0.0,164300.0
3.1848,27.0,4006.0,762.0,1806.0,718.0,5.579387186629527,2.5153203342618387,1.0612813370473537,1.0,0.0,0.0,0.0,112800.0
2.9583,52.0,2378.0,508.0,940.0,451.0,5.2727272727272725,2.084257206208426,1.1263858093126387,0.0,0.0,1.0,0.0,166000.0
1.9741,26.0,1633.0,380.0,890.0,370.0,4.4135135135135135,2.4054054054054053,1.027027027027027,0.0,0.0,0.0,1.0,97900.0
2.4122,12.0,2453.0,599.0,1251.0,529.0,4.637051039697543,2.3648393194706996,1.1323251417769375,0.0,0.0,0.0,0.0,127000.0
11.2093,42.0,777.0,102.0,284.0,113.0,6.876106194690266,2.5132743362831858,0.9026548672566371,0.0,0.0,0.0,0.0,500001.0
3.5954,13.0,5301.0,1025.0,2870.0,984.0,5.387195121951219,2.9166666666666665,1.0416666666666667,1.0,0.0,0.0,0.0,163000.0
6.8419,16.0,8726.0,1317.0,3789.0,1279.0,6.822517591868648,2.962470680218921,1.0297107114933541,0.0,0.0,0.0,0.0,323300.0
4.7639,36.0,1447.0,276.0,799.0,275.0,5.261818181818182,2.9054545454545453,1.0036363636363637,0.0,0.0,0.0,1.0,265600.0
15.0001,32.0,2297.0,287.0,814.0,283.0,8.116607773851591,2.8763250883392226,1.0141342756183747,0.0,0.0,0.0,1.0,500001.0
2.4583,29.0,1599.0,459.0,1143.0,438.0,3.6506849315068495,2.6095890410958904,1.047945205479452,0.0,0.0,0.0,0.0,199100.0
6.0928,35.0,2072.0,318.0,908.0,342.0,6.058479532163743,2.654970760233918,0.9298245614035088,0.0,0.0,0.0,0.0,327300.0
1.3281,40.0,930.0,199.0,564.0,184.0,5.054347826086956,3.0652173913043477,1.0815217391304348,0.0,0.0,1.0,0.0,113300.0
2.375,11.0,513.0,104.0,204.0,86.0,5.965116279069767,2.372093023255814,1.2093023255813953,1.0,0.0,0.0,0.0,100000.0
2.4482,11.0,3163.0,794.0,2106.0,762.0,4.150918635170604,2.763779527559055,1.041994750656168,1.0,0.0,0.0,0.0,103000.0
3.5987,31.0,2642.0,681.0,1303.0,625.0,4.2272,2.0848,1.0896,0.0,0.0,0.0,0.0,340500.0
4.0526,44.0,1769.0,332.0,828.0,309.0,5.724919093851133,2.679611650485437,1.0744336569579287,0.0,0.0,1.0,0.0,150800.0
4.1289,13.0,4284.0,1042.0,2146.0,937.0,4.572038420490928,2.290288153681964,1.112059765208111,0.0,0.0,1.0,0.0,179200.0
2.875,52.0,1848.0,479.0,921.0,477.0,3.8742138364779874,1.930817610062893,1.0041928721174005,0.0,0.0,1.0,0.0,234000.0
5.5875,11.0,2394.0,403.0,1393.0,409.0,5.853300733496333,3.4058679706601467,0.9853300733496333,0.0,0.0,0.0,0.0,259300.0
5.0483,35.0,1770.0,362.0,1083.0,355.0,4.985915492957746,3.0507042253521126,1.019718309859155,0.0,0.0,0.0,0.0,221000.0
15.0001,48.0,1371.0,430.0,528.0,155.0,8.845161290322581,3.4064516129032256,1.048689138576779,0.0,0.0,0.0,0.0,500001.0
2.7273,42.0,1276.0,260.0,799.0,259.0,4.926640926640927,3.0849420849420848,1.0038610038610039,1.0,0.0,0.0,0.0,128600.0
4.9879,28.0,1812.0,294.0,853.0,278.0,6.517985611510792,3.068345323741007,1.0575539568345325,1.0,0.0,0.0,0.0,229400.0
4.793,44.0,2175.0,475.0,1019.0,448.0,4.854910714285714,2.2745535714285716,1.0602678571428572,0.0,0.0,0.0,0.0,470800.0
4.2222,18.0,2375.0,429.0,1048.0,369.0,6.436314363143631,2.8401084010840107,1.1626016260162602,0.0,0.0,0.0,1.0,375000.0
3.275,32.0,1489.0,306.0,774.0,267.0,5.5767790262172285,2.898876404494382,1.146067415730337,1.0,0.0,0.0,0.0,103500.0
2.7,29.0,510.0,84.0,236.0,73.0,6.986301369863014,3.232876712328767,1.1506849315068493,1.0,0.0,0.0,0.0,125000.0
1.4896,39.0,1573.0,418.0,1258.0,359.0,4.381615598885793,3.5041782729805013,1.1643454038997214,1.0,0.0,0.0,0.0,69500.0
4.0804,33.0,1615.0,271.0,710.0,285.0,5.666666666666667,2.491228070175439,0.9508771929824561,0.0,0.0,1.0,0.0,239000.0
2.5595,18.0,2536.0,516.0,1196.0,466.0,5.44206008583691,2.5665236051502145,1.1072961373390557,1.0,0.0,0.0,0.0,67900.0
5.2508,12.0,3098.0,453.0,1433.0,434.0,7.138248847926267,3.30184331797235,1.043778801843318,0.0,0.0,0.0,0.0,292900.0
5.128,29.0,2737.0,808.0,1157.0,696.0,3.932471264367816,1.6623563218390804,1.160919540229885,0.0,0.0,0.0,0.0,500001.0
2.1875,43.0,1126.0,289.0,1132.0,294.0,3.8299319727891157,3.8503401360544216,0.9829931972789115,0.0,0.0,0.0,1.0,87000.0
6.3639,10.0,3216.0,526.0,1539.0,483.0,6.658385093167702,3.186335403726708,1.0890269151138716,1.0,0.0,0.0,0.0,143000.0
4.635,36.0,3541.0,570.0,1478.0,529.0,6.693761814744802,2.7939508506616257,1.0775047258979207,0.0,0.0,1.0,0.0,248600.0
2.315,52.0,950.0,229.0,429.0,185.0,5.135135135135135,2.3189189189189188,1.2378378378378379,0.0,0.0,0.0,0.0,182100.0
5.5427,4.0,2477.0,359.0,1234.0,377.0,6.570291777188329,3.273209549071618,0.9522546419098143,1.0,0.0,0.0,0.0,162100.0
2.6354,40.0,979.0,296.0,934.0,292.0,3.3527397260273974,3.1986301369863015,1.0136986301369864,0.0,0.0,0.0,0.0,151800.0
6.381,52.0,3078.0,494.0,1005.0,462.0,6.662337662337662,2.175324675324675,1.0692640692640694,0.0,0.0,1.0,0.0,342200.0
2.6103,2.0,1871.0,409.0,707.0,256.0,7.30859375,2.76171875,1.59765625,1.0,0.0,0.0,0.0,133600.0
2.5368,35.0,1605.0,392.0,743.0,382.0,4.201570680628272,1.9450261780104712,1.0261780104712042,0.0,0.0,0.0,1.0,240000.0
3.1691,45.0,2019.0,394.0,1104.0,407.0,4.96068796068796,2.7125307125307123,0.9680589680589681,1.0,0.0,0.0,0.0,108700.0
6.2152,13.0,843.0,430.0,918.0,152.0,5.546052631578948,6.0394736842105265,1.048689138576779,0.0,0.0,0.0,0.0,240600.0
5.0473,5.0,3846.0,786.0,2053.0,716.0,5.371508379888268,2.86731843575419,1.0977653631284916,0.0,0.0,1.0,0.0,184800.0
3.2778,13.0,4496.0,756.0,2044.0,695.0,6.469064748201439,2.9410071942446043,1.087769784172662,1.0,0.0,0.0,0.0,148800.0
4.6719,24.0,3504.0,521.0,1490.0,506.0,6.924901185770751,2.9446640316205532,1.0296442687747036,0.0,0.0,0.0,1.0,337000.0
11.3074,42.0,2785.0,389.0,833.0,333.0,8.363363363363364,2.5015015015015014,1.1681681681681682,0.0,0.0,0.0,1.0,500001.0
2.4387,34.0,2283.0,809.0,3032.0,832.0,2.7439903846153846,3.644230769230769,0.9723557692307693,0.0,0.0,0.0,0.0,175000.0
3.1679,21.0,2322.0,518.0,662.0,457.0,5.080962800875273,1.4485776805251642,1.1334792122538293,0.0,0.0,0.0,0.0,110000.0
4.0223,33.0,2443.0,498.0,1601.0,484.0,5.047520661157025,3.3078512396694215,1.0289256198347108,0.0,0.0,0.0,0.0,146000.0
8.8204,22.0,2272.0,278.0,933.0,305.0,7.449180327868852,3.059016393442623,0.9114754098360656,1.0,0.0,0.0,0.0,390500.0
1.7132,21.0,1551.0,423.0,1519.0,406.0,3.8201970443349755,3.7413793103448274,1.041871921182266,1.0,0.0,0.0,0.0,55900.0
3.775,25.0,2208.0,477.0,1084.0,424.0,5.2075471698113205,2.556603773584906,1.125,0.0,0.0,0.0,0.0,191700.0
7.6486,17.0,6100.0,861.0,2771.0,866.0,7.043879907621247,3.199769053117783,0.9942263279445728,0.0,0.0,0.0,0.0,306700.0
4.4769,16.0,2094.0,358.0,1092.0,357.0,5.8655462184873945,3.0588235294117645,1.0028011204481793,1.0,0.0,0.0,0.0,191400.0
7.8453,21.0,2030.0,318.0,910.0,311.0,6.527331189710611,2.9260450160771705,1.022508038585209,0.0,0.0,0.0,0.0,343300.0
1.9861,43.0,1335.0,280.0,943.0,288.0,4.635416666666667,3.2743055555555554,0.9722222222222222,1.0,0.0,0.0,0.0,47700.0
5.7797,5.0,10534.0,2035.0,4656.0,1863.0,5.654320987654321,2.499194847020934,1.0923242082662372,0.0,0.0,0.0,0.0,309200.0
4.9044,35.0,1853.0,375.0,878.0,338.0,5.482248520710059,2.5976331360946747,1.1094674556213018,0.0,0.0,0.0,1.0,335300.0
3.0824,33.0,1308.0,375.0,2175.0,347.0,3.7694524495677233,6.268011527377522,1.080691642651297,0.0,0.0,0.0,0.0,177400.0
4.7941,16.0,2807.0,459.0,1201.0,429.0,6.543123543123543,2.7995337995337994,1.06993006993007,1.0,0.0,0.0,0.0,247600.0
3.755,40.0,2198.0,611.0,1023.0,567.0,3.876543209876543,1.8042328042328042,1.0776014109347443,0.0,0.0,0.0,0.0,398300.0
4.2667,46.0,1519.0,291.0,573.0,289.0,5.256055363321799,1.9826989619377162,1.0069204152249136,0.0,0.0,1.0,0.0,338800.0
5.2699,8.0,7505.0,1089.0,3325.0,1016.0,7.386811023622047,3.2726377952755907,1.0718503937007875,1.0,0.0,0.0,0.0,204200.0
1.8575,27.0,1818.0,459.0,1182.0,428.0,4.247663551401869,2.7616822429906542,1.0724299065420562,1.0,0.0,0.0,0.0,73800.0
1.5875,15.0,1517.0,361.0,1275.0,343.0,4.422740524781341,3.717201166180758,1.0524781341107872,1.0,0.0,0.0,0.0,55800.0
1.8152,17.0,2285.0,554.0,1412.0,541.0,4.22365988909427,2.6099815157116453,1.024029574861368,1.0,0.0,0.0,0.0,94300.0
6.0,26.0,1483.0,251.0,738.0,235.0,6.31063829787234,3.1404255319148935,1.0680851063829788,0.0,0.0,0.0,0.0,271400.0
2.2925,44.0,2923.0,659.0,1371.0,626.0,4.669329073482428,2.1900958466453675,1.0527156549520766,1.0,0.0,0.0,0.0,85800.0
2.7431,51.0,1485.0,386.0,880.0,385.0,3.857142857142857,2.2857142857142856,1.0025974025974025,0.0,0.0,1.0,0.0,307100.0
3.35,23.0,1658.0,307.0,836.0,297.0,5.582491582491582,2.814814814814815,1.0336700336700337,1.0,0.0,0.0,0.0,85400.0
1.7393,12.0,1350.0,300.0,423.0,172.0,7.848837209302325,2.4593023255813953,1.744186046511628,1.0,0.0,0.0,0.0,81300.0
2.6782,24.0,2459.0,1001.0,1362.0,957.0,2.569487983281087,1.4231974921630095,1.0459770114942528,0.0,0.0,1.0,0.0,450000.0
5.3041,37.0,2733.0,460.0,1378.0,476.0,5.741596638655462,2.8949579831932772,0.9663865546218487,0.0,0.0,0.0,0.0,235700.0
4.0568,52.0,2459.0,507.0,1012.0,475.0,5.176842105263158,2.130526315789474,1.0673684210526315,0.0,0.0,1.0,0.0,387900.0
4.5135,15.0,4209.0,680.0,1914.0,641.0,6.566302652106084,2.985959438377535,1.0608424336973479,0.0,0.0,0.0,0.0,158300.0
6.0531,25.0,2765.0,475.0,1666.0,474.0,5.833333333333333,3.5147679324894514,1.0021097046413503,0.0,0.0,0.0,0.0,230700.0
2.1702,27.0,3055.0,677.0,1407.0,610.0,5.008196721311475,2.3065573770491805,1.1098360655737705,0.0,0.0,0.0,0.0,179700.0
2.6531,29.0,2374.0,562.0,1617.0,463.0,5.1274298056155505,3.4924406047516197,1.2138228941684666,0.0,0.0,0.0,0.0,108300.0
4.1513,17.0,1040.0,432.0,669.0,405.0,2.567901234567901,1.651851851851852,1.0666666666666667,0.0,0.0,0.0,1.0,137500.0
2.7679,23.0,3771.0,1321.0,2031.0,1241.0,3.0386784850926674,1.6365834004834812,1.064464141821112,0.0,0.0,0.0,0.0,277500.0
2.9,20.0,2303.0,612.0,1607.0,564.0,4.083333333333333,2.849290780141844,1.0851063829787233,0.0,0.0,0.0,0.0,176100.0
2.0417,34.0,864.0,184.0,579.0,171.0,5.052631578947368,3.3859649122807016,1.0760233918128654,1.0,0.0,0.0,0.0,72500.0
2.8167,35.0,1841.0,300.0,783.0,285.0,6.459649122807018,2.7473684210526317,1.0526315789473684,1.0,0.0,0.0,0.0,162100.0
4.6366,40.0,2709.0,521.0,1156.0,510.0,5.311764705882353,2.2666666666666666,1.0215686274509803,0.0,0.0,0.0,1.0,395500.0
2.8854,42.0,495.0,116.0,284.0,97.0,5.103092783505154,2.9278350515463916,1.1958762886597938,1.0,0.0,0.0,0.0,55700.0
7.8532,8.0,2534.0,430.0,1527.0,364.0,6.961538461538462,4.195054945054945,1.048689138576779,0.0,0.0,0.0,0.0,422800.0
4.1148,52.0,4683.0,1055.0,2246.0,975.0,4.803076923076923,2.3035897435897437,1.082051282051282,0.0,0.0,1.0,0.0,457800.0
2.1354,29.0,2864.0,600.0,1314.0,562.0,5.096085409252669,2.3380782918149468,1.0676156583629892,0.0,0.0,0.0,0.0,75100.0
2.3832,39.0,8193.0,1747.0,6852.0,1597.0,5.130244207889794,4.290544771446462,1.0939261114589856,1.0,0.0,0.0,0.0,35000.0
2.6406,27.0,925.0,176.0,449.0,168.0,5.505952380952381,2.6726190476190474,1.0476190476190477,1.0,0.0,0.0,0.0,129700.0
6.0224,15.0,2150.0,327.0,1094.0,324.0,6.635802469135802,3.376543209876543,1.0092592592592593,0.0,0.0,1.0,0.0,198500.0
4.8603,16.0,2621.0,416.0,1247.0,386.0,6.790155440414508,3.2305699481865284,1.077720207253886,0.0,0.0,0.0,0.0,198400.0
2.4167,45.0,2115.0,533.0,1530.0,474.0,4.462025316455696,3.2278481012658227,1.1244725738396624,0.0,0.0,1.0,0.0,139400.0
3.3333,45.0,1879.0,395.0,946.0,409.0,4.594132029339853,2.312958435207824,0.9657701711491442,0.0,0.0,0.0,0.0,254700.0
2.9469,40.0,2549.0,478.0,1275.0,494.0,5.159919028340081,2.580971659919028,0.9676113360323887,0.0,0.0,1.0,0.0,111600.0
4.7062,27.0,2113.0,380.0,1109.0,360.0,5.8694444444444445,3.0805555555555557,1.0555555555555556,0.0,0.0,0.0,0.0,357000.0
4.3862,33.0,4773.0,873.0,1954.0,845.0,5.648520710059172,2.3124260355029587,1.0331360946745562,0.0,0.0,0.0,1.0,184800.0
7.1273,21.0,2483.0,396.0,1194.0,424.0,5.856132075471698,2.8160377358490565,0.9339622641509434,0.0,0.0,0.0,0.0,346300.0
3.84,42.0,876.0,216.0,713.0,203.0,4.315270935960591,3.5123152709359604,1.064039408866995,0.0,0.0,0.0,1.0,235900.0
3.4028,17.0,3391.0,623.0,1529.0,571.0,5.938704028021016,2.677758318739054,1.0910683012259195,1.0,0.0,0.0,0.0,91000.0
3.9333,26.0,1718.0,385.0,1022.0,368.0,4.668478260869565,2.777173913043478,1.046195652173913,0.0,0.0,0.0,0.0,196100.0
4.2008,12.0,1681.0,381.0,1050.0,362.0,4.643646408839779,2.9005524861878453,1.0524861878453038,0.0,0.0,0.0,0.0,176100.0
7.7751,13.0,3137.0,417.0,1318.0,397.0,7.9017632241813605,3.3198992443324937,1.0503778337531486,1.0,0.0,0.0,0.0,194100.0
2.4962,37.0,1379.0,287.0,835.0,259.0,5.324324324324325,3.223938223938224,1.1081081081081081,0.0,0.0,1.0,0.0,91800.0
4.4408,42.0,1604.0,326.0,814.0,329.0,4.875379939209727,2.474164133738602,0.9908814589665653,0.0,0.0,0.0,0.0,216000.0
4.038,52.0,2657.0,772.0,1014.0,685.0,3.8788321167883213,1.4802919708029196,1.127007299270073,0.0,0.0,1.0,0.0,500001.0
3.5655,38.0,1541.0,290.0,861.0,299.0,5.153846153846154,2.879598662207358,0.9698996655518395,1.0,0.0,0.0,0.0,95600.0
3.6118,34.0,3090.0,593.0,1588.0,566.0,5.459363957597173,2.8056537102473498,1.047703180212014,1.0,0.0,0.0,0.0,124700.0
1.0,52.0,377.0,97.0,530.0,96.0,3.9270833333333335,5.520833333333333,1.0104166666666667,1.0,0.0,0.0,0.0,45000.0
3.8644,47.0,2994.0,543.0,1651.0,561.0,5.336898395721925,2.942959001782531,0.9679144385026738,0.0,0.0,0.0,0.0,241500.0
0.9722,10.0,105.0,42.0,125.0,39.0,2.6923076923076925,3.2051282051282053,1.0769230769230769,0.0,0.0,1.0,0.0,137500.0
3.5987,14.0,3348.0,619.0,1756.0,557.0,6.010771992818672,3.1526032315978454,1.111310592459605,1.0,0.0,0.0,0.0,91400.0
2.4474,19.0,2439.0,462.0,1416.0,469.0,5.20042643923241,3.0191897654584223,0.9850746268656716,1.0,0.0,0.0,0.0,75600.0
6.2425,52.0,2551.0,417.0,894.0,404.0,6.314356435643564,2.212871287128713,1.0321782178217822,0.0,0.0,1.0,0.0,391800.0
3.5878,31.0,6854.0,1578.0,4131.0,1524.0,4.497375328083989,2.7106299212598426,1.0354330708661417,1.0,0.0,0.0,0.0,222800.0
2.6689,12.0,9975.0,3638.0,7429.0,3405.0,2.9295154185022025,2.181791483113069,1.0684287812041116,0.0,0.0,0.0,0.0,192300.0
